"文件路径","类别","当前状态","对照20260912","字节数","SHA256","顶层hd_dc符号数","符号","说明"
"events/activities/hold_court_activity/hold_court_events_general.txt","events","存在","字节相同","619802","893b40bdcb23204f0514a5a8ba114cbab0a37f79859658283e7880a4226f8b94","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/activities/hold_court_activity/hold_court_events_joe.txt","events","存在","字节相同","53919","8414375d4b77a291427f633a4df820b04b9533367aefdc3cbe97be89393c6a5c","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/activities/imperial_examination_activity/imperial_examination_events.txt","events","存在","字节相同","215002","f0bdb87dfea00b6c431fc563a58b6b3b5e491bcf0b976e1b1dcd27476e4ad8ba","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/activities/playdate_activity/playdate_events.txt","events","存在","不在101文件清单","154068","aa75b447b4db128caa0146f38e65e13f0b680de23a724dff4a6a9a93dcb8dbd6","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/activities/tour_activity/tour_phase_host_a_dinner.txt","events","存在","字节相同","248221","e2fa8c18e19d05dc8e5dfaf1282d6d19ba50ef308f9df321f4266d621ca3c7fa","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/activities/tour_activity/tour_travel_events_dan.txt","events","存在","字节相同","46836","80ea8ea6db8aaf3c778ecc9f49f04bb231ee96f792851bdbef2261855ed28588","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/activities/tour_activity/tour_travel_events_james.txt","events","存在","字节相同","17728","2dfca223f0a52ef438133761b6aed5fb9c9841b1c22f6a814364215d104f6812","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/activities/tournaments/contest_events.txt","events","存在","字节相同","357896","c2b91f44c1c0e296de70744cb3fb8356297bf2aa9074ce9d4cd022d86d093bb3","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/activities/tournaments/tournament_events.txt","events","存在","字节相同","376683","d45ad2dc84c26350ad4ee0456670a073b985c6040ac10511980b6ff2927fb807","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/court_events/court_events_general_1.txt","events","存在","字节相同","23617","6bdebd1a181ebefbea490587cb23964d49b9d782af423604d98a8726992b3f2b","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/court_events/court_events_general.txt","events","存在","不在101文件清单","329256","1ac09654017baa00a48c260f5b4a6ac48701f34a72778d2e79555b5b42ee8aaa","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/death_events/death_management_events.txt","events","存在","不在101文件清单","148145","56b0ab59385ddf7c8d39841c1c7d6c524e454c673aed56f43a1b8ab73a1e4957","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/dlc/ach/ach_coronation_events.txt","events","存在","不在101文件清单","185412","d26e402cd3ec246fc18dc42361a2eac64ef4ad0e02e0207e29c4b6117a23e627","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/dlc/bp1/bp1_yearly_events_claudia.txt","events","存在","字节相同","95178","39c81fe07421f597fc32b07e6b95f046c8ad6cd0095a122aa193e3424c471ff7","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/dlc/bp1/bp1_yearly_oltner.txt","events","存在","不在101文件清单","43959","9e310e59b1758b650704d3634bb4b43aad5887258f52ecb3f748241e58198f24","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/dlc/bp1/bp1_yearly.txt","events","存在","字节相同","343944","591722b12784ef88ad09fe841e38b2af9c2a540dfc3445fa1979844a9c4742fa","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/dlc/bp2/bp2_adult_education_activity_events.txt","events","存在","不在101文件清单","84735","214fda2c0966b7d3d4ae53b34991e9935044bebbde9b3c8e78e1d7947277557c","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/dlc/bp2/bp2_yearly_events_6.txt","events","存在","字节相同","332792","d37c5e808d2b9fae8ff42a1572ff568b180d934c22f31d1f969fa2c82b30d139","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/dlc/bp2/bp2_yearly.txt","events","存在","不在101文件清单","109666","4cdc544852aa87b4117b9183deaa00fb24e321e173e3b3e4e95fd83a512e8aa3","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/dlc/ce1/epidemic_events_2.txt","events","存在","字节相同","15611","54c213be83bee96c188983e21b6bdbc7c325ccc30ff968f4ff3d448e0ab4905f","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/dlc/ce1/epidemic_events.txt","events","存在","字节相同","193720","0801409407defc3e515b30c2e27bc2f8783a775886a9204a319c8d40db37b8e6","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/dlc/ce1/legend_spread_events_8.txt","events","存在","字节相同","98246","46e2f1a548700a8274cd056a2a4a7d8bca798eff74bba0965bb9c5e568719817","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/dlc/ep1/ep1_fund_inspiration_events.txt","events","存在","字节相同","525282","2266fcd02ef675d1bb56617ef6d7809702c99fd1f43f5505fcb6a329428d30fd","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/dlc/ep1/ep1_inspiration_system_events.txt","events","存在","不在101文件清单","4052","e1b85d534b855bb1ef887f7deb64686f50825a46093a08a594aa78596f0a4052","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/dlc/ep2/wedding_events/ep2_wedding_events.txt","events","存在","不在101文件清单","534885","23ee39bdacbfbb9743bffbe4088634aabb0285bab26c8d29f75bc1d4d9a9c632","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/dlc/ep3/ep3_decisions_events.txt","events","存在","字节相同","189550","86d66ba62d581f9bf885c0ccae6a2f56aeb35d08298d0f28dea4aa88c0b847a3","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/dlc/ep3/ep3_governor_yearly_3.txt","events","存在","不在101文件清单","147854","ef499ebf260c7bef7440fcd0daf5b1e1002035a14306f0ec9022406ccb44c2db","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/dlc/ep3/ep3_governor_yearly_8.txt","events","存在","字节相同","104685","2ae8dbfb669439b451627df995dd10816d86c8e6c923d2b3806dcf93319abf4d","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/dlc/ep3/ep3_laamp_events.txt","events","存在","字节相同","158012","68797146715ce306bcf22566f35fe6b276d3ae3001cd2a20bafa3e64cbc63393","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/dlc/ep3/ep3_laamp_flavor.txt","events","存在","字节相同","25034","d2914ec62b43bfe43ebfcb818a30e135abf4ca607c05b43f6d72a3686c0bde9c","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/dlc/ep3/ep3_laamp_flavour_ewan_events.txt","events","存在","字节相同","555649","0370671157f2c9b9ee3fee64b614a14ebbecb3d5e0135ac3a06cba26fc908269","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/dlc/ep3/ep3_laamps_provisions.txt","events","存在","字节相同","25465","87c46e525dd3054153a7a7ae74bbd197430ccc762428afd779e52e5dd31ec644","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/dlc/ep3/ep3_story_cycle_grand_ambitions_events.txt","events","存在","字节相同","77332","9b9de227f5cbd89996c104b5104015b1f854bf96d5df67d6e2b4bcf5ee9ce31d","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/dlc/fp1/fp1_other_decision_events.txt","events","存在","字节相同","74216","56a3a8d722f62ee7007ea74d5103be4d1e006f058c62dfd81770b873e7321d53","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/dlc/fp3/fp3_tax_collector_events_ola.txt","events","存在","字节相同","30449","7b00d2cf03b70f53f8c59bc78bfcae51c20efe19cc4b2cf0db0b8aa8251590ec","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/dlc/fp3/fp3_yearly_events_ola_batch_1.txt","events","存在","字节相同","93799","f53490629538c9219f0b44dc05dca869a276282093dc1d71fc46d7dd35a8a881","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/dlc/fp3/fp3_yearly_frontier_chains.txt","events","存在","字节相同","17241","900bf502f65e330cddb2501747757babb3a2f90654ae3df239c20aad1cfaa228","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/dlc/mpo/mpo_decisions_events.txt","events","存在","字节相同","210522","f4ee711ec668c736492ec3756acbe220fac07be01f0917442b9757ac7417abb8","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/dlc/tgp/tgp_dynastic_cycle_decision_events.txt","events","存在","不在101文件清单","3230","bffaebb9ba96a56cedea02fb90f3500333897f1a66c06f59307d14496ec556aa","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/dlc/tgp/tgp_dynastic_cycle_events.txt","events","存在","不在101文件清单","68449","038d37bf1baba495698a41974bc6ae1dde43ea68424d1a0b998cbee2c8a89bab","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/dlc/tgp/tgp_dynastic_cycle_flavor_events.txt","events","存在","不在101文件清单","22497","9631aa16f47dc17c9ef31fe20b25b8a572bf813e603992c3cdda5d675f198fec","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/dlc/tgp/tgp_east_asia_interaction_events.txt","events","存在","不在101文件清单","26760","2abcd4e16c010d8d79ae1c825b96addc53955ff28b5d539f5aca5989555d4867","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/dlc/tgp/tgp_mandala_devaraja_events.txt","events","存在","字节相同","34271","08196ae8954f620687dea94abdb6ad8382ebaf1ece64abaefd3fc462a942d2ab","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/education_and_childhood/child_personality_events_2.txt","events","存在","字节相同","130518","454fcccfbfaf405c5e72107b130ff3fdcc45383c059792e4b131b24790c19cf6","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/education_and_childhood/childhood_events.txt","events","存在","字节相同","151034","cdb02a138f2fe7f7f7270a1696b6b0f07655e688a5e733bd0667fe0fbe1e7189","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/education_and_childhood/hd_mcpe_events.txt","events","存在","字节相同","84955","98239970a184852ce667e5c1710a5ec0b936e5486b901c409ed1be989a91ce7b","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/factions/faction_demands.txt","events","存在","不在101文件清单","101000","a7a8fd8006b1b6e8960eb1d8241eb373924a1a73346e10e6a5ff19a0e5bd6b3e","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/government_events/clan_events.txt","events","存在","不在101文件清单","23720","e463d5b246f3114e2083082dff605f4c2fafe3067eedd0c18e14064fa8066929","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/hd_dc_common_events.txt","events","存在","不在101文件清单","1496","f4a90c1e72b5e87b3a8db7002c153752a801601e3b4cf06c9409155fa6c0aa17","1","hd_dc_com.0004","包含定义或引用，不代表整文件均由本任务制作"
"events/hd_dc_debug_events.txt","events","存在","不在101文件清单","11126","896d59265b448d9528fb8827cea0d1d44949a7979ea338ec3dcea6ab99290feb","6","hd_dc_debug.0001 / hd_dc_debug.0030 / hd_dc_debug.0002 / hd_dc_debug.0010 / hd_dc_debug.0011 / hd_dc_debug.0020","包含定义或引用，不代表整文件均由本任务制作"
"events/hd_dc_debug_impact_events.txt","events","存在","字节相同","30834","1ed381364da41186cf81fb75f078fd086457f7b5093cd9495da28b3dd6b3c774","18","hd_dc_debug.0040 / hd_dc_debug.0041 / hd_dc_debug.0042 / hd_dc_debug.0043 / hd_dc_debug.0049 / hd_dc_debug.0070 / hd_dc_debug.0071 / hd_dc_debug.0072 / hd_dc_debug.0073 / hd_dc_debug.0080 / hd_dc_debug.0081 / hd_dc_debug.0082 / hd_dc_debug.0074 / hd_dc_debug.0075 / hd_dc_debug.0076 / hd_dc_debug.0077 / hd_dc_debug.0078 / hd_dc_debug.0060","包含定义或引用，不代表整文件均由本任务制作"
"events/hd_dc_debug_inspection_events.txt","events","存在","字节相同","13974","9a6869ebaff01d827fb3fc634627a9f94a34011dcc5e5c4d36354417ef5e83d9","3","hd_dc_debug.0003 / hd_dc_debug.0050 / hd_dc_debug.0051","包含定义或引用，不代表整文件均由本任务制作"
"events/hd_dc_era_events.txt","events","存在","不在101文件清单","542","5dad0cbc396fe547757d75963af26c343051b0c98a091bb7b8b1b36c3e8dc13b","1","hd_dc_era.0001","包含定义或引用，不代表整文件均由本任务制作"
"events/hd_dc_faction_pulse_debug_events.txt","events","存在","不在101文件清单","3097","3085dfdb72e542fbdf489a4f311f11566232b4fa0e5d50c56067e16a6b269bf9","1","hd_dc_faction_pulse_debug.0001","包含定义或引用，不代表整文件均由本任务制作"
"events/hd_dc_governance_events.txt","events","存在","不在101文件清单","1491","a1ea9008bc5b2b2ee0b52c612e3970a3422dab71b55aad7a7cb3ef3ab4f393fc","2","hd_dc_gov.0001 / hd_dc_gov.0002","包含定义或引用，不代表整文件均由本任务制作"
"events/hd_dc_ordinary_events.txt","events","存在","字节相同","10229","a3569935a1567d986c1c375aedbd6e59ccddd16917670f9073ace65d56a55d5e","10","hd_dc_ord.0313 / hd_dc_ord.0009 / hd_dc_ord.0209 / hd_dc_ord.0019 / hd_dc_ord.0119 / hd_dc_ord.0219 / hd_dc_ord.0319 / hd_dc_ord.0013 / hd_dc_ord.0113 / hd_dc_ord.0213","包含定义或引用，不代表整文件均由本任务制作"
"events/hd_dc_party_events.txt","events","存在","不在101文件清单","3774","ae4752ff99087482bd6cb255af3a9a982b0b9c07b23d3b7cfe583269e1c825a1","4","hd_dc_par.1202 / hd_dc_par.1101 / hd_dc_par.1201 / hd_dc_par.1001","包含定义或引用，不代表整文件均由本任务制作"
"events/hd_dc_party_node_events.txt","events","存在","不在101文件清单","4193","85d95bae92886183a8470d2d8a9dedc41018248e4c501e3571f0968332c1d33e","4","hd_dc_par.0001 / hd_dc_par.1301 / hd_dc_par.1302 / hd_dc_par.1303","包含定义或引用，不代表整文件均由本任务制作"
"events/hd_dc_royal_events.txt","events","存在","不在101文件清单","4843","f2c6f3042ffd4de4869690e005fe10428f2d113ef7257a1d05e3473680cd8aa2","3","hd_dc_roy.0001 / hd_dc_roy.0101 / hd_dc_roy.0102","包含定义或引用，不代表整文件均由本任务制作"
"events/hd_dc_royal_resolution_events.txt","events","存在","不在101文件清单","1020","b2e52f997555b5bf3a24d09a1ca6e17eba19966bfdc1798e9999c7e0470fd16a","2","hd_dc_roy_end.0001 / hd_dc_roy_end.0002","包含定义或引用，不代表整文件均由本任务制作"
"events/hd_dc_royal_support_events.txt","events","存在","不在101文件清单","4561","428d5c3ca346b48048a356c0c3a67a417b04f3623e0b79bba827df3061e5ca6f","5","hd_dc_support.0008 / hd_dc_support.0208 / hd_dc_support.0408 / hd_dc_support.0308 / hd_dc_support.0108","包含定义或引用，不代表整文件均由本任务制作"
"events/hd_dc_theft_pulse_debug_events.txt","events","存在","不在101文件清单","3223","78bc28059bb92ced6887bf24b5750af11a89e73faadb0206a8f9271e5a73afae","1","hd_dc_theft_pulse_debug.0001","包含定义或引用，不代表整文件均由本任务制作"
"events/kuzhu_dynastic_cycle_events.txt","events","存在","不在101文件清单","2081","76ec455817f290ea594cb677a8a2d7b83c5b83b597d7ec49215807dce945336d","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/lifestyles/governance_lifestyle/stewardship_domain_events.txt","events","存在","字节相同","246581","1a8d090488808f9003ebb9f388b1df63defeac59caac85fde8c0c077f1daac35","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/lifestyles/governance_lifestyle/stewardship_duty_events.txt","events","存在","字节相同","206692","c0d62f79bec50e287b6e76ec904d4ea9388feae9fe31286d0d828751aa22bf23","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/lifestyles/intrigue_lifestyle/intrigue_dread_events.txt","events","存在","字节相同","132508","712ccac06bb83c9bf5dfbb2dfe1af37f1ad0e747e8362d74ee893efece6acd06","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/lifestyles/intrigue_lifestyle/intrigue_scheming_events.txt","events","存在","字节相同","184741","d3c37343a8b7840fe1c9d30f39acda65aad7988619626e7fb7fae4e760d14d38","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/relations_events/adultery_events.txt","events","存在","字节相同","70452","f57efec9f75991468063de3484486754f1767ba06d75ef2f0bab03efcced0b46","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/relations_events/friendship_events.txt","events","存在","字节相同","61702","ae216b75302ec8419d426dc04e25b67137178baee4b071c9818621910ab187f4","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/relations_events/relation_upgrade_events.txt","events","存在","不在101文件清单","104273","839906807e8d8cd45cdd2f166410950f181f0b3103d9b730837f4e8969373327","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/religion_events/human_sacrifice_events.txt","events","存在","字节相同","5507","9b790cd3cfa090aa5b08ef2a45e05ab649ac23b634cc4c37604880a59214027c","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/scheme_events/befriend_scheme/befriend_ongoing_events.txt","events","存在","字节相同","147285","40feb71c91470b1d6052ecbc4e04647d30778d1db4a712225a3ef3b1964eae31","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/scheme_events/governor_contract_events.txt","events","存在","字节相同","104825","29576747a6dce0e99b701b387bb6d618f75b5b359d0347f97d619786de7f0dc1","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/scheme_events/murder_scheme/murder_scheme_maintenance_events.txt","events","存在","不在101文件清单","9987","1f34c98538427fcb33c56bd0488732a682456143591194d9c3dcd48491f01458","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/scheme_events/scheme_critical_moments_events.txt","events","存在","不在101文件清单","219292","7fa8d9f029a31b5f3bbfda6df5828441cef76f65f3f616eae7257171c242e8ac","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/scheme_events/study_confucian_classics_scheme/study_confucian_classics_events.txt","events","存在","不在101文件清单","42421","fad8ce5118f964f31486dcad65fb839fbc243a471d81bc8d1fb872a4c8d6ce49","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/scheme_events/tgp_governor_contract_events_tova.txt","events","存在","字节相同","33681","e9576fe32a9becb327ce759b2dbc98445d755b470e66d8af86f0a332f97fbfc3","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/situation_events/tgp_natural_disaster_events.txt","events","存在","不在101文件清单","60552","87246af212a326e4f84ccca6a967d6c984487a98aefb760b05fc8f8b278ff9c7","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/story_cycles/murders_at_court/story_cycle_murders_at_court_events.txt","events","存在","字节相同","52517","469d70e6150cded824919d4739f36e80a37aa3d3b7704879f94edec0f0fb8ff0","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/story_cycles/peasant_affair/story_cycle_peasant_affair_events.txt","events","存在","字节相同","42687","474b3278d0d46fc7c7b3e2260548e7ceb93750196f2f7ddc41fb8d50def56803","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/stress_events/stress_threshold_events.txt","events","存在","字节相同","432134","38571ff19fc5d3afa97bbac97400f7e4539ca3ccd7fb2f2f23f0058ca655c1ca","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/travel_events/travel_events_filippa.txt","events","存在","字节相同","381272","60e1c1683a1068c42a7385ed7df4129f46bd998956d5d44cd42b25fc880392ff","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/travel_events/travel_events_james.txt","events","存在","字节相同","166899","a7771e303c401599209cfe9f1a06bac4bbc848472fa02e207cb6e0369b77e6ab","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/travel_events/travel_events_oltner_2.txt","events","存在","字节相同","144241","7be6dd0003053b635c80d45a38b83529a6c8224d1bc5b12087ceeaaf97706ae8","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/war_events/combat_events.txt","events","存在","字节相同","61450","5a2f140e298d2a80421cf064cab80d522e667f4e11b8e1efed2f95b62ff99e41","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/witch_events.txt","events","存在","字节相同","91134","2ca14c5721d59a02728942d176eca36bff0166ebb2e691aaa28b04691647a219","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/yearly_events/court_yearly_events.txt","events","存在","字节相同","145407","0fdee009ff8a9646616a471e3c70799f7450deb87380c9496cd83495253cf55d","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/yearly_events/yearly_events_2.txt","events","存在","字节相同","171522","885072fa2b02d33cf58eba2d445094aa18ae5bb436cd8f0825e6609c4a1ad0f2","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/yearly_events/yearly_events_4.txt","events","存在","字节相同","54353","e33d43de97f9f4c11e89a0e45988c5a569eb579d3d4706acf9bb726e0b332fa6","0","","包含定义或引用，不代表整文件均由本任务制作"
"events/yearly_events/yearly_events_5.txt","events","存在","字节相同","154631","f508818c14d0120c018e1e48e11de675eb0aa7989cb82fba9d43336bec229e7b","0","","包含定义或引用，不代表整文件均由本任务制作"
"gui/window_tgp_dynastic_cycle.gui","gui","存在","字节相同","91300","85c61c646062ba4ba5aa6e5d24c4348119d486e519a558459317fa45d3a5405d","0","","包含定义或引用，不代表整文件均由本任务制作"
"localization/replace/simp_chinese/hd_dc_era_override_l_simp_chinese.yml","localization","存在","哈希变化","538","b4d1cf7c2293177d63ce131b15f3dadb8ebf599380ec5b80fda3f77184740de5","0","","包含定义或引用，不代表整文件均由本任务制作"
"localization/simp_chinese/hd_dc_common_l_simp_chinese.yml","localization","存在","不在101文件清单","1205","4f8fc6c7bcbb942f7f4368bafbd395b28a2feb41df997f8c42eec3f7e0a2c0a0","11","hd_dc_com.0004.t / hd_dc_com.0004.desc / hd_dc_com.0004.a / hd_dc_com.0004.a.tt / hd_dc_com.0004.b / hd_dc_com.0004.b.tt / hd_dc_com.0004.c / hd_dc_signed_terms_opinion / hd_dc_counter_terms_opinion / hd_dc_rejected_terms_opinion / hd_dc_theft_pending_credit_tt","包含定义或引用，不代表整文件均由本任务制作"
"localization/simp_chinese/hd_dc_correspondence_l_simp_chinese.yml","localization","存在","哈希变化","3079","c11a04646c9d6ffdeee29d33d26e4329f70dd2c9ca7554e71f048c6274bad59e","18","hd_dc_ord.0019.c / hd_dc_ord.0019.c.tt / hd_dc_ord.0119.t / hd_dc_ord.0119.desc / hd_dc_ord.0119.a / hd_dc_ord.0119.b / hd_dc_ord.0219.t / hd_dc_ord.0219.desc / hd_dc_ord.0219.a / hd_dc_ord.0219.b / hd_dc_ord_correspondence_archive_title / hd_dc_ord.0319.completed / hd_dc_ord.0319.rejected / hd_dc_ord.0319.unpaid / hd_dc_ord.0319.withdrawn / hd_dc_ord.0319.expired / hd_dc_ord.0319.invalidated / hd_dc_ord.0319.a","包含定义或引用，不代表整文件均由本任务制作"
